depth ,thickness
11185.17,8.05
11191.86,6.70
11196.38,4.51
11198.26,1.88
11205.41,7.15
11209.77,4.36
11214.44,4.66
11218.50,4.06
11221.73,3.24
11224.89,3.16
11228.51,3.61
11234.30,5.79
11238.81,4.51
11241.15,2.33
11246.56,5.42
11248.74,2.18
11252.88,4.14
11255.14,2.26
11257.32,2.18
11260.11,2.78
11264.09,3.99
11267.70,3.61
11269.59,1.88
11273.27,3.69
11276.43,3.16
11280.95,4.51
11288.09,7.15
11294.04,5.94
11297.95,3.91
11300.28,2.33
11302.01,1.73
11305.78,3.76
11308.94,3.16
11314.20,5.27
11321.12,6.92
11324.66,3.54
11327.82,3.16
11330.91,3.08
11335.04,4.14
11337.60,2.56
11339.56,1.96
11344.22,4.66
11346.78,2.56
11349.94,3.16
11352.65,2.71
11357.01,4.36
11359.80,2.78
11362.51,2.71
11365.29,2.78
11368.45,3.16
11371.08,2.63
11375.60,4.51
11380.64,5.04
11383.27,2.63
11388.31,5.04
11392.75,4.44
11395.08,2.33
11399.07,3.99
11404.04,4.97
11409.08,5.04
11412.69,3.61
11417.20,4.51
11423.45,6.24
11429.69,6.25
11447.38,17.68
11456.04,8.66
11466.04,10.00
11470.10,4.06
11473.11,3.01
11476.72,3.61
11479.88,3.16
11482.66,2.78
11486.65,3.99
11489.58,2.93
11495.83,6.25
11500.72,4.89
11505.23,4.51
11509.75,4.51
11519.68,9.93
11534.05,14.37
11537.29,3.24
11542.25,4.97
11547.67,5.42
11554.82,7.15
11558.96,4.14
11564.37,5.42
11568.44,4.06
11573.03,4.59
11581.23,8.20
11586.94,5.72
11614.56,27.61
11630.58,16.03
11637.13,6.55
11638.93,1.81
11640.74,1.81
11644.65,3.91
11646.61,1.96
11648.79,2.18
11654.21,5.42
11656.92,2.71
11660.08,3.16
11667.75,7.67
11673.17,5.42
11676.78,3.61
11681.75,4.97
11687.99,6.24
11693.93,5.94
11699.73,5.79
11707.40,7.67
11719.67,12.26
11728.69,9.03
11734.11,5.42
11737.72,3.61
11743.52,5.79
11747.20,3.69
11750.36,3.16
11755.33,4.97
11762.10,6.77
11772.94,10.83
11777.83,4.89
11783.77,5.94
11790.54,6.77
11797.76,7.22
11804.46,6.70
11811.23,6.77
11833.88,22.65
11906.48,72.61
11908.74,2.26
11911.07,2.33
11913.71,2.63
11915.14,1.43
11919.12,3.99
11921.91,2.78
11924.17,2.26
11930.03,5.87
11932.74,2.71
11935.90,3.16
11939.97,4.06
11944.03,4.06
11947.64,3.61
11955.31,7.67
11962.09,6.77
11965.25,3.16
11967.43,2.18
11972.92,5.49
11975.55,2.63
11979.69,4.14
11983.38,3.69
11987.37,3.99
11991.43,4.06
11994.89,3.46
11999.63,4.74
12007.23,7.60
12010.77,3.54
12013.63,2.86
12016.26,2.63
12019.34,3.08
12023.03,3.69
12026.11,3.08
12028.82,2.71
12033.41,4.59
12040.71,7.30
12047.33,6.62
12068.55,21.22
12076.68,8.13
12088.11,11.44
12095.26,7.15
12099.70,4.44
12108.79,9.09
12112.05,3.26
12116.60,4.55
12123.87,7.27
12126.98,3.11
12129.25,2.27
12132.06,2.80
12136.07,4.02
12142.44,6.37
12146.53,4.09
12150.32,3.79
12154.18,3.86
12157.06,2.88
12159.34,2.27
12162.44,3.11
12165.17,2.73
12167.52,2.35
12172.07,4.55
12179.42,7.35
12182.91,3.49
12185.18,2.27
12189.73,4.55
12192.53,2.80
12195.11,2.58
12203.90,8.79
12210.19,6.29
12215.72,5.53
12217.99,2.27
12223.45,5.46
12226.55,3.11
12229.81,3.26
12236.18,6.37
12240.20,4.02
12243.91,3.71
12247.09,3.18
12250.73,3.64
12256.64,5.91
12259.82,3.18
12264.82,5.00
12269.83,5.00
12272.02,2.20
12276.12,4.09
12283.47,7.35
12288.09,4.62
12293.85,5.76
12298.55,4.70
12305.52,6.97
12309.31,3.79
12314.46,5.15
12318.48,4.02
12323.02,4.55
12326.13,3.11
12333.94,7.81
12339.39,5.46
12343.48,4.09
12347.43,3.94
12352.96,5.53
12359.78,6.82
12376.83,17.05
12381.60,4.77
12383.50,1.89
12389.48,5.99
12393.50,4.02
12396.68,3.18
12399.79,3.11
12403.58,3.79
12408.05,4.47
12416.69,8.64
12419.34,2.65
12423.89,4.55
12429.42,5.53
12432.98,3.56
12436.62,3.64
12441.77,5.15
12444.42,2.65
12448.59,4.17
12452.23,3.64
12458.14,5.91
12462.16,4.02
12466.78,4.62
12480.34,13.56
12488.07,7.73
12509.07,21.00
12520.35,11.28
12525.28,4.93
12528.01,2.73
12530.74,2.73
12533.08,2.35
12535.89,2.80
12541.35,5.46
12545.44,4.09
12549.60,4.17
12557.64,8.03
12561.35,3.71
12563.55,2.20
12569.69,6.14
12577.49,7.81
12582.80,5.30
12588.48,5.68
12591.28,2.80
12595.91,4.62
12599.39,3.49
12602.12,2.73
12607.73,5.61
12623.11,15.38
12635.54,12.43
12648.12,12.58
12651.76,3.64
12655.02,3.26
12658.50,3.49
12661.31,2.80
12667.22,5.91
12669.79,2.58
12674.95,5.15
12679.42,4.47
12684.57,5.15
12690.48,5.91
12695.94,5.46
12699.95,4.02
12707.61,7.65
12711.24,3.64
12716.32,5.08
12720.34,4.02
12724.05,3.71
12729.58,5.53
12732.54,2.96
12735.87,3.33
12739.81,3.94
12743.98,4.17
12746.33,2.35
12751.64,5.30
12754.52,2.88
12760.88,6.37
12764.52,3.64
12768.00,3.49
12770.35,2.35
12773.99,3.64
12777.63,3.64
12779.98,2.35
12782.63,2.65
12785.81,3.18
12789.00,3.18
12792.25,3.26
12796.80,4.55
12802.26,5.46
12809.46,7.20
12813.09,3.64
12818.70,5.61
12821.81,3.11
12825.90,4.09
12829.08,3.18
12831.74,2.65
12834.08,2.35
12837.65,3.56
12840.30,2.65
12844.47,4.17
12849.09,4.62
12938.59,89.50
12944.57,5.99
12947.23,2.65
12949.50,2.27
12953.21,3.71
12958.21,5.00
12960.87,2.65
12964.50,3.64
12968.14,3.64
12974.05,5.91
12978.67,4.62
12981.33,2.65
12985.87,4.55
12990.57,4.70
12997.69,7.12
13007.93,10.23
13013.08,5.15
13017.70,4.62
13023.23,5.53
13028.69,5.46
13030.43,1.74
13034.15,3.71
13038.77,4.62
13045.13,6.37
13057.79,12.66
13061.27,3.49
13065.44,4.17
13068.78,3.33
13072.87,4.09
13078.33,5.46
13083.18,4.85
13086.81,3.64
13102.80,15.99
13105.08,2.27
13108.64,3.56
13111.29,2.65
13114.62,3.33
13117.73,3.11
13121.90,4.17
13127.81,5.91
13131.37,3.56
13135.54,4.17
13138.65,3.11
13142.74,4.09
13146.53,3.79
13150.17,3.64
13154.11,3.94
13156.46,2.35
13159.18,2.73
13163.73,4.55
13168.20,4.47
13179.19,10.99
13182.90,3.71
13187.22,4.32
13194.27,7.05
13197.91,3.64
13201.39,3.49
13205.48,4.09
13208.29,2.80
13213.59,5.30
13219.73,6.14
13225.11,5.38
13235.65,10.53
13241.78,6.14
13250.42,8.64
13253.83,3.41
13257.39,3.56
13260.20,2.80
13265.20,5.00
13268.69,3.49
13274.45,5.76
13286.34,11.90
13290.97,4.62
13294.68,3.71
13297.41,2.73
13302.79,5.38
13306.05,3.26
13309.68,3.64
13315.14,5.46
13323.10,7.96
13332.72,9.62
13336.59,3.86
13340.22,3.64
13350.07,9.85
13354.09,4.02
13359.17,5.08
13365.69,6.52
13368.79,3.11
13373.26,4.47
13376.60,3.33
13382.36,5.76
13389.71,7.35
13397.89,8.18
13404.64,6.74
13407.52,2.88
13410.24,2.73
13415.17,4.93
13419.26,4.09
13425.02,5.76
13427.45,2.42
13430.55,3.11
13433.51,2.96
13442.83,9.32
13448.29,5.46
13452.07,3.79
13461.09,9.02
13469.35,8.26
13477.31,7.96
13481.02,3.71
13487.01,5.99
13491.03,4.02
13493.38,2.35
13496.10,2.73
13498.91,2.80
13502.70,3.79
13511.28,8.58
13515.42,4.14
13520.31,4.89
13528.44,8.13
13533.40,4.97
13538.22,4.82
13543.94,5.72
13546.05,2.11
13549.81,3.76
13552.45,2.63
13554.55,2.11
13557.87,3.31
13561.55,3.69
13565.62,4.06
13573.67,8.05
13576.76,3.09
13579.69,2.94
13586.32,6.62
13591.13,4.82
13593.92,2.78
13598.81,4.89
13601.67,2.86
13603.93,2.26
13606.19,2.26
13610.18,3.99
13614.39,4.22
13619.43,5.04
13622.90,3.46
13626.88,3.99
13632.08,5.19
13635.09,3.01
13638.25,3.16
13640.06,1.81
13650.82,10.76
13658.12,7.30
13663.24,5.12
13666.93,3.69
13674.98,8.05
13679.72,4.74
13683.79,4.06
13689.28,5.49
13695.98,6.70
13697.94,1.96
13700.49,2.56
13706.14,5.64
13709.30,3.16
13712.91,3.61
13716.83,3.91
13720.82,3.99
13723.60,2.78
13726.69,3.09
13729.47,2.78
13733.54,4.06
13736.25,2.71
13738.88,2.63
13743.02,4.14
13745.65,2.63
13748.97,3.31
13752.95,3.99
13755.21,2.26
13757.85,2.63
13761.84,3.99
13763.19,1.35
13766.88,3.69
13771.70,4.82
13774.52,2.82
13776.83,2.31
13781.12,4.29
13788.91,7.79
13791.68,2.77
13795.18,3.50
13798.34,3.16
13803.31,4.97
13806.52,3.22
13810.65,4.12
13817.31,6.66
13823.18,5.87
13826.28,3.10
13830.46,4.18
13834.01,3.56
13836.78,2.77
13842.14,5.36
13848.92,6.77
13852.70,3.78
13856.65,3.95
13861.67,5.02
13868.84,7.17
13878.38,9.54
13882.28,3.89
13886.46,4.18
13893.23,6.77
13897.29,4.06
13902.26,4.97
13907.68,5.42
13911.24,3.56
13916.66,5.42
13921.23,4.57
13926.25,5.02
13948.72,22.47
13951.43,2.71
13956.96,5.53
13962.72,5.76
13969.43,6.72
13973.61,4.18
13976.77,3.16
13979.93,3.16
13983.09,3.16
13988.06,4.97
13991.67,3.61
13999.41,7.73
14003.81,4.40
14006.58,2.77
14010.13,3.56
14013.75,3.61
14020.12,6.38
14023.74,3.61
14026.45,2.71
14030.40,3.95
14035.37,4.97
14047.16,11.80
14054.05,6.89
14073.64,19.59
14080.64,7.00
14096.33,15.69
14108.26,11.93
14134.76,26.50
14137.47,2.71
14140.18,2.71
14143.79,3.61
14149.66,5.87
14154.52,4.85
14158.52,4.01
14162.19,3.67
14166.77,4.57
14169.87,3.10
14172.58,2.71
14175.68,3.10
14178.00,2.31
14182.29,4.29
14189.40,7.11
14193.86,4.46
14197.76,3.89
14207.41,9.65
14212.38,4.97
14218.25,5.87
14221.92,3.67
14228.24,6.32
14233.60,5.36
14240.83,7.23
14249.41,8.58
14255.73,6.32
14262.84,7.11
14271.08,8.24
14275.15,4.06
14279.27,4.12
14287.00,7.73
14308.06,21.06
14315.79,7.73
14324.76,8.98
14333.40,8.64
14338.43,5.02
14341.59,3.16
14351.92,10.33
14355.08,3.16
14360.95,5.87
14364.11,3.16
14370.04,5.93
14385.84,15.81
14392.56,6.72
14399.78,7.23
14417.45,17.67
14426.88,9.43
14440.88,14.00
14462.16,21.28
14470.68,8.52
14473.34,2.65
14478.47,5.14
14490.55,12.08
14498.23,7.68
14509.97,11.74
14530.69,20.72
14535.32,4.63
14545.20,9.88
14553.38,8.18
14562.41,9.03
14572.29,9.88
14581.32,9.03
14587.59,6.27
14594.08,6.49
14640.87,46.80
14644.54,3.67
14648.61,4.06
14653.58,4.97
14669.38,15.81
14679.26,9.88
14711.89,32.63
14720.36,8.47
14733.57,13.21
14741.64,8.07
14752.87,11.23
14764.67,11.80
14780.76,16.09
14785.89,5.14
14794.47,8.58
14799.05,4.57
14806.27,7.23
14822.27,16.00
14828.00,5.73
14836.87,8.86
14843.30,6.44
14852.28,8.98
14859.84,7.56
14865.71,5.87
14874.01,8.30
14881.29,7.28
14893.43,12.14
14899.30,5.87
14904.21,4.91
14917.25,13.04
14921.82,4.57
14926.84,5.02
14930.29,3.44
14936.21,5.93
14941.58,5.36
14946.66,5.08
14952.53,5.87
14957.10,4.57
14963.31,6.21
14966.33,3.02
15024.72,58.39
15031.05,6.32
15035.17,4.12
15037.77,2.60
15042.45,4.69
15047.76,5.31
15054.98,7.23
15058.14,3.16
15064.07,5.93
15072.65,8.58
15080.67,8.02
15084.90,4.23
15086.59,1.69
15092.52,5.93
15101.72,9.20
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
